random,somefield,date,noquery,id,tweet_text
0,2053227993,Sat Jun 06 03:46:39 PDT 2009,NO_QUERY,Lori_Turner,Has given up trying to learn how to play Texas Hold em' poker-Facebook style as a result of loosing all her cyber money 
0,2053432867,Sat Jun 06 04:32:10 PDT 2009,NO_QUERY,annatallberg,'Is now single' as Facebook would put it... Oh happy days 
0,2053514132,Sat Jun 06 04:49:32 PDT 2009,NO_QUERY,Rokaia,Why doesn't Facebook work properly on Opera? 
0,2053723293,Sat Jun 06 05:30:18 PDT 2009,NO_QUERY,xoAlexHeartsxo,"Agh!!!!!!!!! My friend on Facebook told me what happened on Eastenders, why oh why??!!! "
0,2053791115,Sat Jun 06 05:42:40 PDT 2009,NO_QUERY,aidenmckenna,And Brittnay says she hasn't got Facebook  http://www.aidenmckenna.com/uploads/81f55308c0d32614f7607a67c6e85091.png xo
0,2053854155,Sat Jun 06 05:54:02 PDT 2009,NO_QUERY,MaddisonAllan,Is unwell &amp; Sam isn't talking on Facebook chat! 
0,2054157737,Sat Jun 06 06:42:06 PDT 2009,NO_QUERY,VicVicky,I've just read about the last episode of Prison Break on @samyantha's Facebook. I don't think I will ever get over that little occurrence 
0,2054231059,Sat Jun 06 06:53:02 PDT 2009,NO_QUERY,dvs,Facebook keeps throwing errors at me when I try to accept charity invites. Guess I'm not allowed to be charitable. 
0,2054340739,Sat Jun 06 07:08:09 PDT 2009,NO_QUERY,Lisalihai,"Also, according to Facebook, tons of people are coming to show on Friday. I want to go to a Pride Week talk Monday, but have to rehearse. "
0,2054729633,Sat Jun 06 07:58:20 PDT 2009,NO_QUERY,suzannetobias,Want to apologize to Facebook friends who don't want Tiller coverage. Can't seem to break the TwitSync function. Sorry. 
0,2054848964,Sat Jun 06 08:12:18 PDT 2009,NO_QUERY,meriel,@empress8814 Someone. You don't know. The guy I like commented on her Facebook. I'm jealous he's friends with her. 
0,2054853572,Sat Jun 06 08:12:51 PDT 2009,NO_QUERY,meriel,@empress8814 Someone. You don't know. The guy I like commented on her Facebook. I'm jealous she's friends with him. 
0,2055028551,Sat Jun 06 08:33:38 PDT 2009,NO_QUERY,KimberWitch,@kidscrafts I was kidding.. I'm married. But for some reason I inherited and can't seem to get rid of SpeedDate on my Facebook profile... 
0,2055080513,Sat Jun 06 08:39:41 PDT 2009,NO_QUERY,Beauxforte,"@Suburbis oops, that one is in the other pic that I sent to Facebook "
0,2055161658,Sat Jun 06 08:48:52 PDT 2009,NO_QUERY,xoxopriya,Working at my parents' hotel. Facebook is blocked here. 
0,2055242644,Sat Jun 06 08:58:00 PDT 2009,NO_QUERY,candibug,"I know MySpace has a bad rep, but Facebook just CRASHED FIREFOX. It is irritating me to no end. I just want to upload pictures. "
0,2056219124,Sat Jun 06 10:44:40 PDT 2009,NO_QUERY,sonynileshkumar,Facebook troubled too much..... Restricting me to play Mafia War  
0,2056741516,Sat Jun 06 11:42:27 PDT 2009,NO_QUERY,jyemenai,I'm reduced to putting &quot;bad stuff&quot; only on Twitter... My mother is finally using her Facebook account... She commented on a note I had. 
0,2056859169,Sat Jun 06 11:55:48 PDT 2009,NO_QUERY,marrryan,Everyone in Filipino 3 is writing on their Facebook's and not their final. I'm going to miss this class 
0,2057062363,Sat Jun 06 12:18:01 PDT 2009,NO_QUERY,dposchinger,Twitter App in Facebook... klappt bei mir nicht 
0,2058166782,Sat Jun 06 14:23:56 PDT 2009,NO_QUERY,JessicaM007,So my Facebook account is disabled  Guess it's just Twitter for now! Hope I can get it up and running again soon!
0,2058805794,Sat Jun 06 15:39:49 PDT 2009,NO_QUERY,CathyGellis,"Oh no! Trolling Facebook I learned my elementary school art teacher died on my last birthday. Mrs. Morris was great, and young! So sad "
0,2059362927,Sat Jun 06 16:46:54 PDT 2009,NO_QUERY,Ms_A_New,Not really in the Myspace-Facebook-Twitter-AIM mood  still sick
0,2059437551,Sat Jun 06 16:56:07 PDT 2009,NO_QUERY,CBeSOS,"@MissAliH No it's not! Facebook is so much better! Twitter won't let me upload a pic, I don't get it!  lol xxx"
0,2059762934,Sat Jun 06 17:35:14 PDT 2009,NO_QUERY,proofrawk,"oh goddamnit, longest Facebook note ever and Firefox crashes. "
0,2059907749,Sat Jun 06 17:52:44 PDT 2009,NO_QUERY,irandamay,"@nomaded Yeah me either, and it didn't post to Facebook or Flickr like I was trying to make it do. "
0,2060526724,Sat Jun 06 19:04:17 PDT 2009,NO_QUERY,curiousnyc,@donlemoncnn Facebook has been funky all day.  
0,2060831215,Sat Jun 06 19:39:47 PDT 2009,NO_QUERY,Alice227,I am most compatible with Emmett according to Facebook.  They are WAY off.
0,2061595767,Sat Jun 06 21:11:58 PDT 2009,NO_QUERY,jgazin13,I tried to get my sister back for her getting me last night on Facebook but the internet won't load on her laptop. 
0,2062552183,Sat Jun 06 23:34:03 PDT 2009,NO_QUERY,winnifredwcj,"Facebook is getting boring and more boring for me, SIAN. "
0,2062674155,Sat Jun 06 23:56:42 PDT 2009,NO_QUERY,JyoNah,Facebook just froze Firefox. 
0,2062880890,Sun Jun 07 00:36:42 PDT 2009,NO_QUERY,Arcuna,"So many of you had bad days today. I'm sorry.  (Also, thank you Facebook people for the many birthday wishes from yesterday.  )"
0,2063286888,Sun Jun 07 02:03:31 PDT 2009,NO_QUERY,tzeshin,"loves George's Facebook status: I do not need sex. Law school fucks me everyday!!! ditto to that. argh. so much to cover, so lil time! "
0,2063475498,Sun Jun 07 02:48:39 PDT 2009,NO_QUERY,annawaits,@sweetoblivion26 That sounds pretty awful  I'm so sorry I haven't got back to your Facebook msg yet-just at a friend's but will do later!!
0,2063622766,Sun Jun 07 03:24:56 PDT 2009,NO_QUERY,CurtisWheeler,That picture of Wycliff Jean on Facebook scares me everytime i see it 
0,2063951283,Sun Jun 07 04:42:11 PDT 2009,NO_QUERY,wondering_kim,"@jordanclarexoxo Hello you. saw your status on FB, decided to add it since all my friends locate themselves to Facebook and not twitter "
0,2064027235,Sun Jun 07 04:58:52 PDT 2009,NO_QUERY,EskimoJoelted,@redflamerose Try living in York! Everytime I try get on MySpace or Facebook the line disconnects and reboots...its sucky 
0,2064080276,Sun Jun 07 05:09:18 PDT 2009,NO_QUERY,ChimeraX,@windowsmobile Facebook app is in dire need of an update to bring it in line with new fb features. Things just don't work properly now 
0,2064135722,Sun Jun 07 05:20:31 PDT 2009,NO_QUERY,jeffropo,@ldfriedman Sorry to see you leave Facebook but understand why 
0,2064176746,Sun Jun 07 05:28:38 PDT 2009,NO_QUERY,haselhurst,Bored of Facebook now. Nothing is happening.  What to do for half an hour...
0,2064651622,Sun Jun 07 06:50:10 PDT 2009,NO_QUERY,mmeownet,"@Cricketnation:  I am generally let down by how few things I can do with the unlimited plan. No text-based anything: IM, Facebook, etc. "
0,2064920886,Sun Jun 07 07:29:17 PDT 2009,NO_QUERY,AnnyWeb,Facebook doesn't load 
0,2065027266,Sun Jun 07 07:43:52 PDT 2009,NO_QUERY,olly247,"Sighs. Just looked on my Exs Facebook to try and find his new number. not a good idea at all, now feel like shit "
0,2065634671,Sun Jun 07 08:59:46 PDT 2009,NO_QUERY,sydlawrence,"Am playing with the Facebook API (again!), I dont get why I cant set the callback url dynamically  I want to use it on a hostable solution"
0,2066143822,Sun Jun 07 09:58:22 PDT 2009,NO_QUERY,whoisdjspecialk,@siremusicgroup Ahh stoopid Facebook wont let me log-in  Ehh this is why i dont go on there.
0,2066299998,Sun Jun 07 10:15:29 PDT 2009,NO_QUERY,MrPossible,"Facebook 1.6 for bb is so great, but the edge of viettel is shitlike "
0,2066771922,Sun Jun 07 11:08:31 PDT 2009,NO_QUERY,kimcuong,has anyone successfully added Twitter app on Facebook? Mine just got a blank page 
0,2067125679,Sun Jun 07 11:47:37 PDT 2009,NO_QUERY,TheChadHuck,@OohDonna Phone is not ringing at all.   But going through 38 unread Facebook messages... so I'm accomplishing something.
0,2067345668,Sun Jun 07 12:10:56 PDT 2009,NO_QUERY,NKANGEL74,@KATaylor007 @Crackers0410 Facebook photos and video uploads keep crashing 
0,2068157379,Sun Jun 07 13:35:53 PDT 2009,NO_QUERY,ladybolan,"meh, I can't upload any photos to Facebook "
0,2068271498,Sun Jun 07 13:47:46 PDT 2009,NO_QUERY,JenBunny12,@randallbrennan Miss you on Facebook 
0,2068311292,Sun Jun 07 13:52:00 PDT 2009,NO_QUERY,tarek,"@JerusalemBureau Geez, I hope the Authorities don't check my Facebook friends list "
0,2068624164,Sun Jun 07 14:24:23 PDT 2009,NO_QUERY,Flangel66,Fucking Facebook! SO almost got to at least watch the final without knowing the result. I hate not having actual Tv. 
0,2068865003,Sun Jun 07 14:50:26 PDT 2009,NO_QUERY,heavyheartthat,@therealTiffany There are loads of people posing as you! There's a few Facebook pages saying there your official pages  xx
0,2069171085,Sun Jun 07 15:23:30 PDT 2009,NO_QUERY,bwil0007,How can I sync my Twitter with Facebook?? I'm so lost 
0,2069312878,Sun Jun 07 15:38:56 PDT 2009,NO_QUERY,lizstaley,needs to find a new free art gallery place that doesn't suck AND blow like DevArt... No one follows my blog or comments on Facebook... 
0,2069445670,Sun Jun 07 15:53:38 PDT 2009,NO_QUERY,Nisey_Bow15,Updating my myspace and Facebook pages... Stuffy and congested 
0,2069938387,Sun Jun 07 16:48:24 PDT 2009,NO_QUERY,NoDisKo,Facebook wont let me upload Fridays Photos 
0,2070622149,Sun Jun 07 18:01:18 PDT 2009,NO_QUERY,lPrada3,people I am saddened as I just learned Facebook found the story of Alex's lemonade stand offense and have blocked the link 
0,2070657940,Sun Jun 07 18:04:55 PDT 2009,NO_QUERY,lPrada3,I people I am saddened as I just learned Facebook found the story of Alex's lemonade stand offensive and have blocked the link 
0,2070827912,Sun Jun 07 18:21:59 PDT 2009,NO_QUERY,sonnyjohl,"@AnuTreat Oh, it's a project-size problem. I need to design an incentives and controls strategy for Facebook. "
0,2071339264,Sun Jun 07 19:14:07 PDT 2009,NO_QUERY,Wozzie71,is so over Facebook's ads with the ugly teeth. 
0,2071808730,Sun Jun 07 19:57:25 PDT 2009,NO_QUERY,Jennabugg,wishes her computer worked so she could log on Facebook and update herself on everyone! 
0,2071816305,Sun Jun 07 19:58:07 PDT 2009,NO_QUERY,angelgurl1622,I wish MySpace and Facebook worked from my cell phone the same way Twitter does.    Oh well.
0,2072194910,Sun Jun 07 20:34:10 PDT 2009,NO_QUERY,Jaymee6,IT wouldn't upload onto Facebook  http://twitgoo.com/pe1c
0,2072199626,Sun Jun 07 20:34:41 PDT 2009,NO_QUERY,Jaymee6,IT wouldn't upload onto Facebook either  http://twitgoo.com/pe1h
0,2072200026,Sun Jun 07 20:34:43 PDT 2009,NO_QUERY,Jaymee6,IT wouldn't upload onto Facebook either  http://twitgoo.com/pe1i
0,2072478668,Sun Jun 07 21:06:14 PDT 2009,NO_QUERY,Lee_Sharpe,I wish I could get this synced with Facebook but I keep getting erros when trying 
0,2174569897,Sun Jun 14 22:49:58 PDT 2009,NO_QUERY,benyiu,Anyone using #TweetDeck?  Their latest version update v0.25.1b still does not allow me to response #Facebook status... 
0,2174606261,Sun Jun 14 22:54:52 PDT 2009,NO_QUERY,sarcasmlive,Just got told by Facebook to slow down on adding friends. Facebook doesn't like me adding people? 
0,2174721950,Sun Jun 14 23:09:59 PDT 2009,NO_QUERY,BlckChrryCrsh,Trying to get MySpace and Facebook pages up and running. World domination is hard. 
0,2175019150,Sun Jun 14 23:53:06 PDT 2009,NO_QUERY,deyerick,Facebook Make me SAD  T.T
0,2175044866,Sun Jun 14 23:57:03 PDT 2009,NO_QUERY,Soulfli,Facebook uploader isn't working for me 
0,2175093897,Mon Jun 15 00:04:13 PDT 2009,NO_QUERY,sntxrr,is searching for the &quot;dislike&quot; button on Facebook for having to work on a Sunday evening. Boo! 
0,2175163582,Mon Jun 15 00:14:55 PDT 2009,NO_QUERY,nongnootaya,"Facebook URL, check! Twitterific hit by bug, check! "
0,2175913447,Mon Jun 15 02:21:52 PDT 2009,NO_QUERY,bursaar,"Why do my @replies show up Facebook? Also, why has my evernote crashed "
0,2175999160,Mon Jun 15 02:37:09 PDT 2009,NO_QUERY,stiplady,"My Twitter ID is @stiplady, my website stiplady.net, my Facebook profile is /stiplady, Bet you cant guess my SkypeID! s_tiplady  #fail ^ST"
0,2176036659,Mon Jun 15 02:43:44 PDT 2009,NO_QUERY,ocicat_bengals,@WonderingMick  Pffftt.....my daughter is my friend on Facebook.  Image of mum as silly old dottering stalker has got to stop.  
0,2176217075,Mon Jun 15 03:15:07 PDT 2009,NO_QUERY,monica9989,Why Facebook is the most fav topic for a discussion.. :o I nvr gt that.. 
0,2176260047,Mon Jun 15 03:22:28 PDT 2009,NO_QUERY,monica9989,"Facebook wz never intresting for me..Msy be cuz m new to it,,!! Itz such an confusing website... "
0,2176382485,Mon Jun 15 03:43:20 PDT 2009,NO_QUERY,abigailmichelle,is in the middle of uploading new pics on Facebook and Myspace. Saw &quot;Terminator&quot; last night and was disappointed. Missing story line.  
0,2176456416,Mon Jun 15 03:55:36 PDT 2009,NO_QUERY,sanglt,@NguyenNoir Cho mình link cái &quot;Facebook Purify&quot; được không? Search trên userscript không thấy 
0,2176475367,Mon Jun 15 03:58:45 PDT 2009,NO_QUERY,feelme,Facebook won't let me change my name to Don Señor  #Methinks they're jealous of my kewl name
0,2176549786,Mon Jun 15 04:10:04 PDT 2009,NO_QUERY,popthebob,Tsk someone took feeohnah as her Facebook username 
0,2176641340,Mon Jun 15 04:23:56 PDT 2009,NO_QUERY,AntMcl,"@fudgecrumpet It's not just Twitter...Facebook is really dull, too! "
0,2177005564,Mon Jun 15 05:14:48 PDT 2009,NO_QUERY,BackinBragg,Right I'm now on Facebook again after that stupid thing the college did to me earlier... GRRRRRRR!! 
0,2177115325,Mon Jun 15 05:28:54 PDT 2009,NO_QUERY,Bilkisbm,Twitter is no fun when all your friends only use Facebook! 
0,2177145757,Mon Jun 15 05:32:37 PDT 2009,NO_QUERY,JennaCareen,@robdpittman I cannot believe you got rid of Facebook! I still don't know how to work Twitter properly  Haha
0,2177360472,Mon Jun 15 05:58:12 PDT 2009,NO_QUERY,rugbyrose,Oh god. People from my old school keep trying to add me on Facebook which is lovely but I can't remember who any of them are.  Oooelp.
0,2177634364,Mon Jun 15 06:26:46 PDT 2009,NO_QUERY,BudgetNerd,Good Morning! Both Twitter and Facebook are blocked at work now. I feel so isolated.  #fb
0,2179218405,Mon Jun 15 08:48:25 PDT 2009,NO_QUERY,Phil91945,I just looked over Rebecca's Facebook page and didn't remember it being filled with so many people. Her photo is beautiful !!    sadness
0,2180639446,Mon Jun 15 10:44:35 PDT 2009,NO_QUERY,jterrace,never has anything new to tell people because they've already seen it on Facebook 
0,2181532199,Mon Jun 15 11:57:24 PDT 2009,NO_QUERY,taffykisses,@culvers I can't get it to work on Facebook 
0,2182311382,Mon Jun 15 13:00:13 PDT 2009,NO_QUERY,m_neko,@JAKAZiD Facebook is being a twat and not letting me upload photos 
0,2182911896,Mon Jun 15 13:47:56 PDT 2009,NO_QUERY,johnkidenda,BBC NEWS | Africa | Facebook Swahili version launched http://bit.ly/sDPXu I can't seam to find the link to activate it on my facebook 
0,2182967476,Mon Jun 15 13:52:20 PDT 2009,NO_QUERY,kellyniemann,It might be time to update my &quot;Favorite TV Shows&quot; on Facebook now that half of them are now canceled.   
0,2184550106,Mon Jun 15 16:04:25 PDT 2009,NO_QUERY,xbby_01,Boreeeeed! Facebook ik boring right now  add me up www.facebook.com/AnnaGaddi
0,2185318999,Mon Jun 15 17:12:16 PDT 2009,NO_QUERY,tomwaddington,"So, it turns out you can't change a Page type on Facebook - despite them adding new (and useful) page types. CO+K now can't be a website "
0,2185845719,Mon Jun 15 17:59:32 PDT 2009,NO_QUERY,Lynzee64,Had to Deleate A guy I really love on my Facebook but I couldn't stand to see his goreous face anymore knowing we can never be .  
0,2186237953,Mon Jun 15 18:33:11 PDT 2009,NO_QUERY,mattwilkins,If you got more than one FB Event invite for #REBCLBG I apologize.  Facebook does not seem to be cooperating tonight 
0,2186271634,Mon Jun 15 18:36:03 PDT 2009,NO_QUERY,Jamb0r,"Facebook status: James can't get into his email account  Oh well, could do with a fresh start - the old one was getting.."
0,2186883688,Mon Jun 15 19:28:33 PDT 2009,NO_QUERY,livie1229,"thinks twiiter is kinda pointless....Facebook with just a status box??? plus, now i fell like a stalker.... "
0,2187170262,Mon Jun 15 19:53:37 PDT 2009,NO_QUERY,FLYBOYREEM,@NGbaby I been wantin to delete my shit for a min but I jus can't do it... Facebook is wack now though 
0,2187178183,Mon Jun 15 19:54:19 PDT 2009,NO_QUERY,spinesurgeon,"@vjshankar To care too much for a patient putting own reputation at risk is perhaps not needed in this era of email, and Facebook   "
0,2187669883,Mon Jun 15 20:37:36 PDT 2009,NO_QUERY,PeazyBaby,keeps missing Runs House   O well off to the club!  Thanks for the photo comments on Facebook.com/PeazyBaby &amp; Myspace.com/PeazyBaby!!
0,2187717140,Mon Jun 15 20:41:54 PDT 2009,NO_QUERY,mlhansen,@_manduh Andrea was on Facebook 5 hours ago. 
0,2188119793,Mon Jun 15 21:20:09 PDT 2009,NO_QUERY,vervematt,I'm bumming that someone owns my name on both Facebook and Twitter...can there possibly be more than one Matt Morrow??  
0,2188488432,Mon Jun 15 21:59:37 PDT 2009,NO_QUERY,alicelee09,It is with extreme sadness that I removed &quot;elestoque.org&quot; from my websites on Facebook...    
0,2188859205,Mon Jun 15 22:42:50 PDT 2009,NO_QUERY,Joi_the_Artist,@gamwyn you keep ignoring me on Facebook. 
0,2189599059,Tue Jun 16 00:25:21 PDT 2009,NO_QUERY,FalilaFee,I'm missin my Facebook... 
0,2189714945,Tue Jun 16 00:43:14 PDT 2009,NO_QUERY,paztek,"@mathiepe Sadly, she's censored by Facebook. Another geek fallen on the field of honor "
0,2189829613,Tue Jun 16 01:01:12 PDT 2009,NO_QUERY,jameswoodcock,"No offense to people intended, but why are so many Facebook status messages a cry for help! "
0,2189868898,Tue Jun 16 01:07:22 PDT 2009,NO_QUERY,LeelooDogBlog,Fan pages can't get Facebook names unless they have 1000 followers. Only 941 to go for Leeloo  Help us? http://tinyurl.com/llsrhx
0,2189930008,Tue Jun 16 01:17:22 PDT 2009,NO_QUERY,teddyrised,@ShaolinTiger Looks like Facebook removed that URL  awww.
0,2190137554,Tue Jun 16 01:52:33 PDT 2009,NO_QUERY,EQFacebookGRP,@JamesLeon1 Facebook GRP James http://bit.ly/RAqkx   if fb isn't being stroppy!- lots of glitches atm eek 
0,2190148459,Tue Jun 16 01:54:28 PDT 2009,NO_QUERY,EQFacebookGRP,@JamesLeon1 Facebook GRP James http://bit.ly/RAqkx  if fb isn't being stroppy!- lots of glitches online atm eek 
0,2190711044,Tue Jun 16 03:30:36 PDT 2009,NO_QUERY,marks_voice,"@mrtrev Have a look on my Facebook, there's a pic of me playing Double Bass. I did own one. I want another. Really expensive though "
0,2190790828,Tue Jun 16 03:44:13 PDT 2009,NO_QUERY,kateblogs,I can't log in to Twitter  If anyone wants to speak to me I'll be at Friendfeed and Facebook. (via... http://ff.im/-42lom
0,2191875365,Tue Jun 16 06:07:29 PDT 2009,NO_QUERY,arpitd,"Darn. To prevent squatting, Facebook is not giving vanity URLs to users signed up after May 31 "
0,2192213098,Tue Jun 16 06:41:31 PDT 2009,NO_QUERY,Retnev,"@SmartZombie Re new avatar, like the one of Facebook, can't see Miranda on the one here "
0,2193001015,Tue Jun 16 07:51:29 PDT 2009,NO_QUERY,taospace,"It seems to be impossible to sync tweets to a Facebook page. Having Twitter set a user's status, yes, but a page: no. "
0,2193204990,Tue Jun 16 08:08:22 PDT 2009,NO_QUERY,marks_voice,"Agencies only seem to be interested in established professionals. Sadly, I am neither  I've had two paid jobs through Facebook though"
0,2193871402,Tue Jun 16 09:02:29 PDT 2009,NO_QUERY,quaintblueoak,is amused that twitter isn't blocked from work - Facebook is now!  
0,2194075254,Tue Jun 16 09:18:40 PDT 2009,NO_QUERY,wyattedwards,Facebook for the Pope 
0,2194083210,Tue Jun 16 09:19:18 PDT 2009,NO_QUERY,wyattedwards,No Facebook for the Pope 
0,2194092628,Tue Jun 16 09:20:04 PDT 2009,NO_QUERY,AllHailTallulah,Mohsen Imani has a Facebook page.  So sad.  All they wanted was freedom.    #iranelection
0,2194593588,Tue Jun 16 10:00:14 PDT 2009,NO_QUERY,Euthanasiated,Registered to Facebook. I hate myself.. (&quot;ii2&quot; is already full of pictures!  )
0,2195515654,Tue Jun 16 11:14:08 PDT 2009,NO_QUERY,clashcityrocker,"Hmm, have found 3 other girls bearing my name via Facebook's URLs: http://bit.ly/d7Byj, http://bit.ly/TDvxX, and http://bit.ly/nx0gX. Boo "
0,2196555946,Tue Jun 16 12:37:40 PDT 2009,NO_QUERY,GeneralAnn,I got it changed. Facebook is being evil 
0,2196609109,Tue Jun 16 12:41:54 PDT 2009,NO_QUERY,LostDeeJay,I think people should have the same picture thingy on here as on Facebook so I can tell who you all are. This is very confusing 
0,2196684629,Tue Jun 16 12:47:52 PDT 2009,NO_QUERY,fcoehoorn,@Spainkiller It was *way* better before they changed it into the godawful 'new' Facebook you see right now. 
0,2197471244,Tue Jun 16 13:49:42 PDT 2009,NO_QUERY,simons635,oh no!! Twitter will be down &amp; Facebook Poker!! I must go cry now!! 
0,2198457798,Tue Jun 16 16:06:21 PDT 2009,NO_QUERY,benjiiim,Just lost 2 hours on Facebook 
0,2198893166,Tue Jun 16 16:43:20 PDT 2009,NO_QUERY,SheilaLD,@DimaM I took a quiz on Facebook and it said I belong in New Jersey.  What is wrong with this world?
0,2199154673,Tue Jun 16 17:05:50 PDT 2009,NO_QUERY,molls,Pretty sad that Duffy from &quot;Putting on the Kids&quot; never friended me back on Facebook. 
0,2199577870,Tue Jun 16 17:42:11 PDT 2009,NO_QUERY,Theguyoverthere,@sandrinecharles LMAO! you late! and i'm just snooping on Facebook DAMN SHAME  if i was evil ill send some to youknowyoudeadazzwrong
0,2199925051,Tue Jun 16 18:11:43 PDT 2009,NO_QUERY,1glassslipper,@julieitis I'm sad Facebook won't just let me have kate.southern.    Must come up with new name.
0,2200273038,Tue Jun 16 18:40:22 PDT 2009,NO_QUERY,evilmynx,@NoReinsGirl Facebook won't let me find you... keeps shooting me back to my home page when I put your info in. 
0,2200391123,Tue Jun 16 18:50:09 PDT 2009,NO_QUERY,traceydukes,"Peep this, myspace is having a 30% employee layoff, thanks to Facebook and TWITTER!! Damn, I knew the space ws dead bt shit.. "
0,2200912305,Tue Jun 16 19:32:48 PDT 2009,NO_QUERY,SamLippis,"@peterfacinelli I want it more! Wish I could help more! Facebook is bigger than Twitter here in Australia, not many of my friends on it "
0,2200979515,Tue Jun 16 19:38:21 PDT 2009,NO_QUERY,sreedhar_k,"Testing Tweetdeck app on iPhone. Great, but disappointingly no simul support to post updates on Facebook  "
0,2201611258,Tue Jun 16 20:31:12 PDT 2009,NO_QUERY,zolierdos,Facebook Connect logs me into blogs under the name &quot;Facebook User&quot; even though my FB profiles shows my name correctly 
0,2201749076,Tue Jun 16 20:43:03 PDT 2009,NO_QUERY,chipro,@pawoot @Angkut @sanglt Why can't I login into Facebook using Safari??? &lt;-- or safari suck.... haha..&quot; &lt;- Or Facebook suck.  &lt;- Or both 
0,2201798434,Tue Jun 16 20:47:24 PDT 2009,NO_QUERY,ottid88," Bejeweled Blitz on Facebook is inconsistently letting me play and then not due to updating servers, can it not be done in one hit?"
0,2201979647,Tue Jun 16 21:03:28 PDT 2009,NO_QUERY,donnbh,says goodbye to Facebook surfing during office hours... 
0,2202194324,Tue Jun 16 21:23:30 PDT 2009,NO_QUERY,punnani,"Grr.. Facebook!   I tried to make one today, and apparently my account had been disabled. I didn't even know i had one."
0,2202211691,Tue Jun 16 21:25:12 PDT 2009,NO_QUERY,CalebJennings,Facebook Chat #Failed again  Maybe one day it will be easy to chat while catching up on FB happenings...
0,2202502454,Tue Jun 16 21:54:29 PDT 2009,NO_QUERY,Roxie323,"Still not able to update to Facebook from TweetDeck?? Well, from the iPhone app "
0,2202532864,Tue Jun 16 21:57:42 PDT 2009,NO_QUERY,Steampunker,"@sanspants Haha - well a 100 turned out to be Facebook notifications so sure, there was bacon in there. Rest was work tho. Boo. "
0,2203216563,Tue Jun 16 23:15:49 PDT 2009,NO_QUERY,drew8890,So Facebook is being retarded... as usual... fuck. 
0,2203486028,Tue Jun 16 23:50:48 PDT 2009,NO_QUERY,jerrymiller027,"@martinamcbride You was SOOOOOO ROBBED , I'm SOOOOOOOOOOO PISSED OFF  I cant even tell u everything.you should check Facebook "
0,2203654246,Wed Jun 17 00:13:30 PDT 2009,NO_QUERY,LotteySuicide,How do i stop my Twitter up dates going to my Facebook status? I've gone to settings and it doesn't say anything 
0,2203744207,Wed Jun 17 00:26:03 PDT 2009,NO_QUERY,mandi3939,"Finally getting around to planning a river trip. Invite up on Facebook....and now, of to bed for a few hours sleep.  Damn, it's only Wed "
0,2203955832,Wed Jun 17 00:57:21 PDT 2009,NO_QUERY,BeauGiles,@alicam saw that on Facebook. Aunt works across the road from that place. 
0,2204405337,Wed Jun 17 02:07:51 PDT 2009,NO_QUERY,MegAppleford,"can't log on to Facebook  Twitter last night, facebook today... what is the world coming to??"
0,2204488979,Wed Jun 17 02:21:02 PDT 2009,NO_QUERY,cruickers,@dan_jf It's very handy but unfortunately it appears to have borked my Facebook status column 
0,2204595221,Wed Jun 17 02:37:48 PDT 2009,NO_QUERY,flashman,"@Magnetoboldtoo All this shows is that somebody posted it somewhere on Facebook, not who or where  sorry"
0,2204893653,Wed Jun 17 03:24:52 PDT 2009,NO_QUERY,CalEvans,"Getting tired of Facebook disconnecting me.  (bad facebook...BAD Facebook, go sit in the corner with FireFox)"
0,2204957969,Wed Jun 17 03:34:57 PDT 2009,NO_QUERY,angelfisherjo,"@CrystalHarris Hello, did you stop using Facebook ? "
0,2205018874,Wed Jun 17 03:44:39 PDT 2009,NO_QUERY,jellybones_,"this is MAYHEM. Facebook won't let me share my feelings,lmao  i need to upload my youtube vidzzz."
0,2205064191,Wed Jun 17 03:51:50 PDT 2009,NO_QUERY,nuengbkk,@ Paragon again  (via Facebook)
0,2205423573,Wed Jun 17 04:42:25 PDT 2009,NO_QUERY,mldmiu,"Victor wrote about dreaming a few of his friends, including me, on a Facebook note recently. Sucks, I've never dreamed about him before. "
0,2205491989,Wed Jun 17 04:51:26 PDT 2009,NO_QUERY,southworth,"@geoffgirardin I actually followed an ad on Facebook, believe it or not. Totally forgot what the store was called, though "
0,2206284377,Wed Jun 17 06:18:11 PDT 2009,NO_QUERY,sleeeping,DirecTV - FAIL - Airport - FAIL - Facebook - FAIL - Not a good day 
0,2206304336,Wed Jun 17 06:20:06 PDT 2009,NO_QUERY,TattooedBear,@teefury Not seeing it. The Facebook preview? looked all up and down your body.... of your web page  Still nvr got shrt U snt. BURROWISH 
0,2207947861,Wed Jun 17 08:35:16 PDT 2009,NO_QUERY,Loz333,Bored! Facebook won't work 
0,2208268084,Wed Jun 17 08:59:26 PDT 2009,NO_QUERY,Nicolelinney1,Has Broken Facebook 
0,2208720125,Wed Jun 17 09:32:45 PDT 2009,NO_QUERY,Harald_Trulsrud,My facebook account is still disabled and I have not received any response to my mail to the Facebook-ghosts   
0,2210196918,Wed Jun 17 11:17:14 PDT 2009,NO_QUERY,brianwyrick,Facebook video up-loader = 
0,2211065667,Wed Jun 17 12:23:16 PDT 2009,NO_QUERY,ksgreenlee,Anybody still got the Obama Facebook satire-I forgot to bookmark it 
0,2211571286,Wed Jun 17 13:01:05 PDT 2009,NO_QUERY,labeet,"@belle_lulu &gt; A little bit geeky, just not enough to do @purplesime s Facebook cleaner "
0,2212863497,Wed Jun 17 14:37:58 PDT 2009,NO_QUERY,kathdela,I made a friends album on Facebook. So far I only have 2 friends in it. 
